,year,code,name,team_size,total,rank,gold_medals,silver_medals,bronze_medals,honourable_mentions,winner,country_id,top_5,top_10,top_15,top_25,top_50,top_100,next_year_winner,next_year_top_5,next_year_top_10,next_year_top_15,next_year_top_25,next_year_top_50,next_year_top_100,total_wins,total_gold,total_silver,total_bronze,min_rank,max_rank,average_rank,average_rank_2,recent_wins_2,average_rank_3,recent_wins_3,average_rank_4,recent_wins_4
604,2020,NOR,Norway,6,83,58,1,0,1,3,0,60,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,9,34,84,64.9,46.0,92.0,49.333333333333336,148.0,55.0,220.0
605,2011,BIH,Bosnia and Herzegovina,6,64,62,0,0,1,4,0,61,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,62,62,62.0,0.0,0.0,0.0,0.0,0.0,0.0
606,2012,BIH,Bosnia and Herzegovina,6,84,45,0,1,2,2,0,61,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,3,45,62,53.5,53.5,107.0,0.0,0.0,0.0,0.0
607,2013,BIH,Bosnia and Herzegovina,6,56,63,0,0,1,4,0,61,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,4,45,63,56.666666666666664,54.0,108.0,56.666666666666664,170.0,0.0,0.0
608,2014,BIH,Bosnia and Herzegovina,6,86,51,0,1,0,4,0,61,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,4,45,63,55.25,57.0,114.0,53.0,159.0,55.25,221.0
609,2015,BIH,Bosnia and Herzegovina,6,76,43,0,0,2,4,0,61,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,6,43,63,52.8,47.0,94.0,52.333333333333336,157.0,50.5,202.0
610,2016,BIH,Bosnia and Herzegovina,6,97,45,0,0,4,2,0,61,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,10,43,63,51.5,44.0,88.0,46.333333333333336,139.0,50.5,202.0
611,2017,BIH,Bosnia and Herzegovina,6,95,44,0,0,4,2,0,61,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,14,43,63,50.42857142857143,44.5,89.0,44.0,132.0,45.75,183.0
612,2018,BIH,Bosnia and Herzegovina,6,103,43,0,0,4,2,0,61,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,18,43,63,49.5,43.5,87.0,44.0,132.0,43.75,175.0
613,2019,BIH,Bosnia and Herzegovina,6,84,60,0,0,0,5,0,61,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,18,43,63,50.666666666666664,51.5,103.0,49.0,147.0,48.0,192.0
614,2020,BIH,Bosnia and Herzegovina,6,85,56,0,0,5,1,0,61,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,23,43,63,51.2,58.0,116.0,53.0,159.0,50.75,203.0
615,2011,MAR,Morocco,6,64,62,0,1,1,2,0,62,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,62,62,62.0,0.0,0.0,0.0,0.0,0.0,0.0
616,2012,MAR,Morocco,5,49,70,0,0,2,0,0,62,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,3,62,70,66.0,66.0,132.0,0.0,0.0,0.0,0.0
617,2013,MAR,Morocco,5,17,85,0,0,0,1,0,62,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,3,62,85,72.33333333333333,77.5,155.0,72.33333333333333,217.0,0.0,0.0
618,2014,MAR,Morocco,6,43,78,0,0,0,4,0,62,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,3,62,85,73.75,81.5,163.0,77.66666666666667,233.0,73.75,295.0
619,2015,MAR,Morocco,6,27,80,0,0,0,1,0,62,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,3,62,85,75.0,79.0,158.0,81.0,243.0,78.25,313.0
620,2016,MAR,Morocco,6,46,79,0,0,1,2,0,62,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,4,62,85,75.66666666666667,79.5,159.0,79.0,237.0,80.5,322.0
621,2017,MAR,Morocco,6,75,67,0,0,1,4,0,62,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,5,62,85,74.42857142857143,73.0,146.0,75.33333333333333,226.0,76.0,304.0
622,2018,MAR,Morocco,6,46,73,0,0,0,3,0,62,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,5,62,85,74.25,70.0,140.0,73.0,219.0,74.75,299.0
623,2019,MAR,Morocco,6,80,64,0,0,1,4,0,62,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,6,62,85,73.11111111111111,68.5,137.0,68.0,204.0,70.75,283.0
624,2020,MAR,Morocco,6,26,90,0,0,0,2,0,62,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,6,62,90,74.8,77.0,154.0,75.66666666666667,227.0,73.5,294.0
625,2011,SVN,Slovenia,6,64,62,0,0,1,3,0,63,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,62,62,62.0,0.0,0.0,0.0,0.0,0.0,0.0
626,2012,SVN,Slovenia,6,71,56,0,0,2,4,0,63,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,3,56,62,59.0,59.0,118.0,0.0,0.0,0.0,0.0
627,2013,SVN,Slovenia,6,34,74,0,0,0,4,0,63,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,3,56,74,64.0,65.0,130.0,64.0,192.0,0.0,0.0
628,2014,SVN,Slovenia,6,78,58,0,0,2,3,0,63,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,5,56,74,62.5,66.0,132.0,62.666666666666664,188.0,62.5,250.0
629,2015,SVN,Slovenia,6,46,73,0,0,1,1,0,63,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6,56,74,64.6,65.5,131.0,68.33333333333333,205.0,65.25,261.0
630,2016,SVN,Slovenia,6,65,63,0,0,0,5,0,63,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6,56,74,64.33333333333333,68.0,136.0,64.66666666666667,194.0,67.0,268.0
631,2017,SVN,Slovenia,6,90,52,0,0,2,4,0,63,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,8,52,74,62.57142857142857,57.5,115.0,62.666666666666664,188.0,61.5,246.0
632,2018,SVN,Slovenia,6,104,42,0,1,1,4,0,63,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,9,42,74,60.0,47.0,94.0,52.333333333333336,157.0,57.5,230.0
633,2019,SVN,Slovenia,6,109,44,0,2,1,3,0,63,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,3,10,42,74,58.22222222222222,43.0,86.0,46.0,138.0,50.25,201.0
634,2020,SVN,Slovenia,6,117,40,1,1,1,3,0,63,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,11,40,74,56.4,42.0,84.0,42.0,126.0,44.5,178.0
635,2011,TKM,Turkmenistan,6,64,62,0,0,3,1,0,64,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,3,62,62,62.0,0.0,0.0,0.0,0.0,0.0,0.0
636,2012,TKM,Turkmenistan,6,78,51,0,1,2,2,0,64,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,5,51,62,56.5,56.5,113.0,0.0,0.0,0.0,0.0
637,2013,TKM,Turkmenistan,6,78,46,0,0,4,1,0,64,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,9,46,62,53.0,48.5,97.0,53.0,159.0,0.0,0.0
638,2015,TKM,Turkmenistan,6,64,58,0,0,2,2,0,64,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,11,46,62,54.25,52.0,104.0,51.666666666666664,155.0,54.25,217.0
639,2016,TKM,Turkmenistan,6,58,69,0,0,0,5,0,64,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,11,46,69,57.2,63.5,127.0,57.666666666666664,173.0,56.0,224.0
640,2017,TKM,Turkmenistan,6,93,48,0,0,2,4,0,64,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,13,46,69,55.666666666666664,58.5,117.0,58.333333333333336,175.0,55.25,221.0
641,2018,TKM,Turkmenistan,6,65,63,0,0,1,4,0,64,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,14,46,69,56.714285714285715,55.5,111.0,60.0,180.0,59.5,238.0
642,2019,TKM,Turkmenistan,6,53,73,0,0,0,3,0,64,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,14,46,73,58.75,68.0,136.0,61.333333333333336,184.0,63.25,253.0
643,2020,TKM,Turkmenistan,6,31,85,0,0,0,4,0,64,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,14,46,85,61.666666666666664,79.0,158.0,73.66666666666667,221.0,67.25,269.0
644,2011,UZB,Uzbekistan,5,62,66,0,0,1,2,0,65,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,66,66,66.0,0.0,0.0,0.0,0.0,0.0,0.0
645,2015,UZB,Uzbekistan,6,64,58,0,0,3,2,0,65,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,4,58,66,62.0,62.0,124.0,0.0,0.0,0.0,0.0
646,2016,UZB,Uzbekistan,6,47,77,0,0,1,2,0,65,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,5,58,77,67.0,67.5,135.0,67.0,201.0,0.0,0.0
647,2017,UZB,Uzbekistan,5,69,74,0,1,0,4,0,65,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,5,58,77,68.75,75.5,151.0,69.66666666666667,209.0,68.75,275.0
648,2018,UZB,Uzbekistan,3,21,86,0,0,0,2,0,65,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,5,58,86,72.2,80.0,160.0,79.0,237.0,73.75,295.0
649,2019,UZB,Uzbekistan,6,81,63,0,0,1,3,0,65,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,6,58,86,70.66666666666667,74.5,149.0,74.33333333333333,223.0,75.0,300.0
650,2020,UZB,Uzbekistan,6,60,69,0,0,0,6,0,65,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,6,58,86,70.42857142857143,66.0,132.0,72.66666666666667,218.0,73.0,292.0
651,2011,ARM,Armenia,5,61,67,0,1,0,3,0,66,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,67,67,67.0,0.0,0.0,0.0,0.0,0.0,0.0
652,2012,ARM,Armenia,6,80,47,0,1,2,2,0,66,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,2,47,67,57.0,57.0,114.0,0.0,0.0,0.0,0.0
653,2013,ARM,Armenia,6,88,40,0,1,1,4,0,66,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,3,3,40,67,51.333333333333336,43.5,87.0,51.333333333333336,154.0,0.0,0.0
654,2014,ARM,Armenia,6,110,39,0,2,1,3,0,66,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,5,4,39,67,48.25,39.5,79.0,42.0,126.0,48.25,193.0
655,2015,ARM,Armenia,6,104,26,0,1,5,0,0,66,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,6,9,26,67,43.8,32.5,65.0,35.0,105.0,38.0,152.0
656,2016,ARM,Armenia,6,118,30,0,1,4,1,0,66,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,7,13,26,67,41.5,28.0,56.0,31.666666666666668,95.0,33.75,135.0
657,2017,ARM,Armenia,6,99,41,0,2,2,1,0,66,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,9,15,26,67,41.42857142857143,35.5,71.0,32.333333333333336,97.0,34.0,136.0
658,2018,ARM,Armenia,6,130,32,0,2,4,0,0,66,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,11,19,26,67,40.25,36.5,73.0,34.333333333333336,103.0,32.25,129.0
659,2019,ARM,Armenia,6,104,49,0,2,1,2,0,66,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,13,20,26,67,41.22222222222222,40.5,81.0,40.666666666666664,122.0,38.0,152.0
660,2020,ARM,Armenia,6,126,37,0,2,3,1,0,66,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15,23,26,67,40.8,43.0,86.0,39.333333333333336,118.0,39.75,159.0
661,2011,AZE,Azerbaijan,6,61,67,0,1,1,1,0,67,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,67,67,67.0,0.0,0.0,0.0,0.0,0.0,0.0
662,2012,AZE,Azerbaijan,6,60,61,0,0,2,2,0,67,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,3,61,67,64.0,64.0,128.0,0.0,0.0,0.0,0.0
663,2013,AZE,Azerbaijan,6,73,52,0,0,2,3,0,67,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,5,52,67,60.0,56.5,113.0,60.0,180.0,0.0,0.0
664,2014,AZE,Azerbaijan,6,75,61,0,0,1,5,0,67,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,6,52,67,60.25,56.5,113.0,58.0,174.0,60.25,241.0
665,2015,AZE,Azerbaijan,6,73,48,0,0,2,4,0,67,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,8,48,67,57.8,54.5,109.0,53.666666666666664,161.0,55.5,222.0
666,2016,AZE,Azerbaijan,6,79,54,0,0,1,4,0,67,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,9,48,67,57.166666666666664,51.0,102.0,54.333333333333336,163.0,53.75,215.0
667,2017,AZE,Azerbaijan,6,98,42,0,0,4,2,0,67,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,13,42,67,55.0,48.0,96.0,48.0,144.0,51.25,205.0
668,2018,AZE,Azerbaijan,6,50,69,0,0,0,5,0,67,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,13,42,69,56.75,55.5,111.0,55.0,165.0,53.25,213.0
669,2019,AZE,Azerbaijan,6,98,51,0,0,3,2,0,67,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,16,42,69,56.111111111111114,60.0,120.0,54.0,162.0,54.0,216.0
670,2020,AZE,Azerbaijan,6,66,65,0,0,1,5,0,67,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,17,42,69,57.0,58.0,116.0,61.666666666666664,185.0,56.75,227.0
671,2011,CRI,Costa Rica,4,57,69,0,1,0,3,0,68,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,69,69,69.0,0.0,0.0,0.0,0.0,0.0,0.0
672,2012,CRI,Costa Rica,6,80,47,0,0,3,2,0,68,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,3,47,69,58.0,58.0,116.0,0.0,0.0,0.0,0.0
673,2013,CRI,Costa Rica,6,59,62,0,0,1,5,0,68,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,4,47,69,59.333333333333336,54.5,109.0,59.333333333333336,178.0,0.0,0.0
674,2014,CRI,Costa Rica,6,72,63,0,0,1,4,0,68,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,5,47,69,60.25,62.5,125.0,57.333333333333336,172.0,60.25,241.0
675,2015,CRI,Costa Rica,6,53,67,0,0,2,2,0,68,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,7,47,69,61.6,65.0,130.0,64.0,192.0,59.75,239.0
676,2016,CRI,Costa Rica,6,69,59,0,0,2,2,0,68,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,9,47,69,61.166666666666664,63.0,126.0,63.0,189.0,62.75,251.0
677,2017,CRI,Costa Rica,6,58,81,0,0,0,5,0,68,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,9,47,81,64.0,70.0,140.0,69.0,207.0,67.5,270.0
678,2018,CRI,Costa Rica,5,65,63,0,0,2,2,0,68,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,11,47,81,63.875,72.0,144.0,67.66666666666667,203.0,67.5,270.0
679,2019,CRI,Costa Rica,6,34,83,0,0,0,2,0,68,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,11,47,83,66.0,73.0,146.0,75.66666666666667,227.0,71.5,286.0
680,2020,CRI,Costa Rica,6,28,88,0,0,0,2,0,68,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,11,47,88,68.2,85.5,171.0,78.0,234.0,78.75,315.0
681,2011,SAU,Saudi Arabia,6,53,70,0,0,2,0,0,69,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,2,70,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0
682,2012,SAU,Saudi Arabia,6,105,29,0,2,3,0,0,69,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,5,29,70,49.5,49.5,99.0,0.0,0.0,0.0,0.0
683,2013,SAU,Saudi Arabia,6,84,42,0,0,4,0,0,69,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,9,29,70,47.0,35.5,71.0,47.0,141.0,0.0,0.0
684,2014,SAU,Saudi Arabia,6,103,43,0,0,4,2,0,69,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,13,29,70,46.0,42.5,85.0,38.0,114.0,46.0,184.0
685,2015,SAU,Saudi Arabia,6,81,41,0,1,3,2,0,69,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,3,16,29,70,45.0,42.0,84.0,42.0,126.0,38.75,155.0
686,2016,SAU,Saudi Arabia,6,104,41,0,0,4,2,0,69,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,3,20,29,70,44.333333333333336,41.0,82.0,41.666666666666664,125.0,41.75,167.0
687,2017,SAU,Saudi Arabia,6,100,39,0,2,2,1,0,69,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,5,22,29,70,43.57142857142857,40.0,80.0,40.333333333333336,121.0,41.0,164.0
688,2018,SAU,Saudi Arabia,6,69,60,0,1,1,1,0,69,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,6,23,29,70,45.625,49.5,99.0,46.666666666666664,140.0,45.25,181.0
689,2019,SAU,Saudi Arabia,6,124,33,0,1,4,0,0,69,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,7,27,29,70,44.22222222222222,46.5,93.0,44.0,132.0,43.25,173.0
690,2020,SAU,Saudi Arabia,6,82,59,0,0,2,4,0,69,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,29,29,70,45.7,46.0,92.0,50.666666666666664,152.0,47.75,191.0
691,2011,CYP,Cyprus,6,51,71,0,0,1,1,0,70,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,71,71,71.0,0.0,0.0,0.0,0.0,0.0,0.0
692,2012,CYP,Cyprus,6,39,76,0,0,0,3,0,70,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,71,76,73.5,73.5,147.0,0.0,0.0,0.0,0.0
693,2013,CYP,Cyprus,5,52,64,0,0,1,3,0,70,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,64,76,70.33333333333333,70.0,140.0,70.33333333333333,211.0,0.0,0.0
694,2014,CYP,Cyprus,6,53,72,0,0,0,3,0,70,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,64,76,70.75,68.0,136.0,70.66666666666667,212.0,70.75,283.0
695,2015,CYP,Cyprus,6,58,63,0,1,0,2,0,70,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,2,63,76,69.2,67.5,135.0,66.33333333333333,199.0,68.75,275.0
696,2016,CYP,Cyprus,6,65,63,0,1,0,3,0,70,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,2,63,76,68.16666666666667,63.0,126.0,66.0,198.0,65.5,262.0
697,2017,CYP,Cyprus,6,93,48,0,0,5,1,0,70,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,7,48,76,65.28571428571429,55.5,111.0,58.0,174.0,61.5,246.0
698,2018,CYP,Cyprus,5,45,75,0,0,1,1,0,70,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,8,48,76,66.5,61.5,123.0,62.0,186.0,62.25,249.0
699,2019,CYP,Cyprus,6,47,75,0,0,0,3,0,70,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,8,48,76,67.44444444444444,75.0,150.0,66.0,198.0,65.25,261.0
700,2020,CYP,Cyprus,6,36,80,0,0,0,3,0,70,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,8,48,80,68.7,77.5,155.0,76.66666666666667,230.0,69.5,278.0
701,2011,BGD,Bangladesh,6,50,72,0,0,1,1,0,71,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,72,72,72.0,0.0,0.0,0.0,0.0,0.0,0.0
702,2012,BGD,Bangladesh,5,74,54,0,1,2,2,0,71,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,3,54,72,63.0,63.0,126.0,0.0,0.0,0.0,0.0
703,2013,BGD,Bangladesh,4,60,61,0,0,3,1,0,71,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,6,54,72,62.333333333333336,57.5,115.0,62.333333333333336,187.0,0.0,0.0
704,2014,BGD,Bangladesh,6,84,53,0,1,1,4,0,71,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,7,53,72,60.0,57.0,114.0,56.0,168.0,60.0,240.0
705,2015,BGD,Bangladesh,6,97,33,0,1,4,1,0,71,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,3,11,33,72,54.6,43.0,86.0,49.0,147.0,50.25,201.0
706,2016,BGD,Bangladesh,6,112,35,0,1,3,2,0,71,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,4,14,33,72,51.333333333333336,34.0,68.0,40.333333333333336,121.0,45.5,182.0
707,2017,BGD,Bangladesh,6,111,26,0,2,2,2,0,71,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,6,16,26,72,47.714285714285715,30.5,61.0,31.333333333333332,94.0,36.75,147.0
708,2018,BGD,Bangladesh,6,114,41,1,0,3,2,0,71,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,6,19,26,72,46.875,33.5,67.0,34.0,102.0,33.75,135.0
709,2019,BGD,Bangladesh,6,76,67,0,0,1,4,0,71,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,6,20,26,72,49.111111111111114,54.0,108.0,44.666666666666664,134.0,42.25,169.0
710,2020,BGD,Bangladesh,6,118,38,0,1,5,0,0,71,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,7,25,26,72,48.0,52.5,105.0,48.666666666666664,146.0,43.0,172.0
711,2011,LKA,Sri Lanka,6,49,73,0,0,1,2,0,72,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,73,73,73.0,0.0,0.0,0.0,0.0,0.0,0.0
712,2012,LKA,Sri Lanka,4,30,82,0,0,1,1,0,72,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,73,82,77.5,77.5,155.0,0.0,0.0,0.0,0.0
713,2013,LKA,Sri Lanka,6,65,56,0,0,1,4,0,72,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,3,56,82,70.33333333333333,69.0,138.0,70.33333333333333,211.0,0.0,0.0
714,2014,LKA,Sri Lanka,6,82,54,0,0,2,4,0,72,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,5,54,82,66.25,55.0,110.0,64.0,192.0,66.25,265.0
715,2015,LKA,Sri Lanka,6,51,70,0,0,0,4,0,72,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,5,54,82,67.0,62.0,124.0,60.0,180.0,65.5,262.0
716,2016,LKA,Sri Lanka,6,63,66,0,0,1,4,0,72,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6,54,82,66.83333333333333,68.0,136.0,63.333333333333336,190.0,61.5,246.0
717,2017,LKA,Sri Lanka,6,80,62,0,0,3,3,0,72,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,9,54,82,66.14285714285714,64.0,128.0,66.0,198.0,63.0,252.0
718,2018,LKA,Sri Lanka,6,47,72,0,0,1,3,0,72,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,10,54,82,66.875,67.0,134.0,66.66666666666667,200.0,67.5,270.0
719,2019,LKA,Sri Lanka,6,73,69,0,0,1,5,0,72,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,11,54,82,67.11111111111111,70.5,141.0,67.66666666666667,203.0,67.25,269.0
720,2020,LKA,Sri Lanka,6,77,61,0,0,3,3,0,72,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14,54,82,66.5,65.0,130.0,67.33333333333333,202.0,66.0,264.0
721,2011,CHI,Chile,6,48,74,0,0,1,1,0,73,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,74,74,74.0,0.0,0.0,0.0,0.0,0.0,0.0
722,2012,CHI,Chile,6,59,63,0,0,1,4,0,73,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,63,74,68.5,68.5,137.0,0.0,0.0,0.0,0.0
